HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,year,Tot_Spndng,Tot_Dsg_Unts,Tot_Benes,Avg_Spndng_Per_Dsg_Unt,Avg_Spndng_Per_Clm,Avg_Spndng_Per_Bene,Tot_Clms,Outlier_Flag
J1305_2023,"Injection, evinacumab-dgnb, 5mg",Evkeeza,Evinacumab-Dgnb,2023,10904081.58,64011.0,33.0,170.3469963,39507.541957,330426.71455,276.0,0.0
J1306_2023,"Injection, inclisiran, 1 mg",Leqvio,Inclisiran Sodium,2023,143175004.95,12136487.3,24690.0,11.797071213,3320.0001148,5798.9066403,43125.0,0.0
J1322_2023,"Injection, elosulfase alfa, 1 mg",Vimizim,Elosulfase Alfa,2023,2169683.6,8110.0,\N,267.53188656,21482.015842,\N,101.0,0.0
J1325_2023,"Injection, epoprostenol, 0.5 mg",Epoprostenol Sodium*,Epoprostenol Sodium*,2023,12209848.01,788782.0,311.0,15.479369471,2502.0180348,39259.961447,4880.0,0.0
J1335_2023,"Injection, ertapenem sodium, 500 mg",Ertapenem*,Ertapenem Sodium*,2023,1863599.95,138069.5,6589.0,13.497549785,29.665238535,282.83502049,62821.0,0.0
J1364_2023,"Injection, erythromycin lactobionate, per 500 mg",Erythrocin Lactobionate*,Erythromycin Lactobionate*,2023,8384.85,135.0,83.0,62.11,92.141208791,101.02228916,91.0,1.0
J1380_2023,"Injection, estradiol valerate, up to 10 mg",Delestrogen*,Estradiol Valerate*,2023,50117.0,5050.5,567.0,9.9231759232,15.045631942,88.389770723,3331.0,0.0
J1410_2023,"Injection, estrogen conjugated, per 25 mg",Premarin,"Estrogens, Conjugated",2023,27893.51,368.0,103.0,75.797581522,126.21497738,270.8107767,221.0,1.0
J1430_2023,"Injection, ethanolamine oleate, 100 mg",Ethamolin,Ethanolamine Oleate,2023,21041.64,46.0,20.0,457.42695652,1052.082,1052.082,20.0,1.0
J1437_2023,"Injection, ferric derisomaltose, 10 mg",Monoferric,Ferric DerIsomaltose,2023,69618169.85,3355415.0,26064.0,20.748005791,2069.1980933,2671.0470323,33645.0,0.0
J1439_2023,"Injection, ferric carboxymaltose, 1 mg",Injectafer,Ferric Carboxymaltose,2023,147399185.48,133821004.0,80935.0,1.1014652489,891.84199353,1821.204491,165275.0,0.0
J1440_2023,"Fecal microbiota, live - jslm, 1 ml",Rebyota,"Fecal Microbiota, Live-Jslm",2023,1750900.27,24398.0,170.0,71.764090089,9727.2237222,10299.413353,180.0,1.0
J1442_2023,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",Neupogen,Filgrastim,2023,12277217.85,12721805.0,4835.0,0.9650531391,459.61432502,2539.2384385,26712.0,0.0
J1447_2023,"Injection, tbo-filgrastim, 1 microgram",Granix,Tbo-Filgrastim,2023,3378907.07,8428300.0,3488.0,0.4009001898,212.7507285,968.72335722,15882.0,0.0
J1448_2023,"Injection, trilaciclib, 1mg",Cosela,Trilaciclib Dihydrochloride,2023,17240563.47,3431710.0,641.0,5.0238987181,3189.1534351,26896.354867,5406.0,0.0
J1449_2023,"Injection, eflapegrastim-xnst, 0.1 mg",Rolvedon,Eflapegrastim-Xnst,2023,52360428.2,1633180.5,4246.0,32.060404958,4167.8284009,12331.707065,12563.0,0.0
J1450_2023,"Injection fluconazole, 200 mg",Fluconazole In Dextrose*,"Fluconazole In Dextrose,Iso-Os*",2023,1275.52,533.0,67.0,2.3930956848,5.6942857143,19.03761194,224.0,0.0
J1453_2023,"Injection, fosaprepitant, 1 mg",Emend*,Fosaprepitant Dimeglumine*,2023,2419135.95,15650154.0,22161.0,0.1545758559,23.113573565,109.16185867,104663.0,0.0
J1454_2023,"Injection, fosnetupitant 235 mg and palonosetron 0.25 mg",Akynzeo (J1454),Fosnetupitant/Palonosetron,2023,15874001.96,36792.0,7595.0,431.45254294,433.94117055,2090.0595076,36581.0,0.0
J1456_2023,"Injection, fosaprepitant (teva), not therapeutically equivalent to j1453, 1 mg",Fosaprepitant Dimeglumine,Fosaprepitant Dimeglumine,2023,97295.11,171466.0,557.0,0.5674309192,84.019956822,174.6770377,1158.0,0.0
J1459_2023,"Injection, immune globulin (privigen), intravenous, non-lyophilized (e.g., liquid), 500 mg",Privigen,Immun Glob G(Igg)/Pro/Iga 0-50,2023,377084755.13,8108182.0,11655.0,46.506695968,4036.4456768,32353.904344,93420.0,0.0
J1460_2023,"Injection, gamma globulin, intramuscular, 1 cc",Gamastan*,Immune Globul G (Igg)/Glycine*,2023,108734.67,2417.0,114.0,44.987451386,148.95160274,953.81289474,730.0,0.0
J1551_2023,"Injection, immune globulin (cutaquig), 100 mg",Cutaquig,Immun Glob G(Igg)-Hipp/Maltose,2023,9207274.36,677179.0,201.0,13.596514895,5282.4293517,45807.335124,1743.0,0.0
J1554_2023,"Injection, immune globulin (asceniv), 500 mg",Asceniv,"Immune Globulin,gamma(Igg)slra",2023,42966405.86,89527.0,166.0,479.92679147,29189.134416,258833.77024,1472.0,0.0
J1555_2023,"Injection, immune globulin (cuvitru), 100 mg",Cuvitru,Immun Glob G(Igg)/Gly/Iga Ov50,2023,104503394.66,6869537.0,1654.0,15.212581963,6027.4192329,63182.221681,17338.0,0.0
J1556_2023,"Injection, immune globulin (bivigam), 500 mg",Bivigam,Immun Glob G(Igg)/Gly/Iga Ov50,2023,80734620.9,1142577.0,1696.0,70.660113848,5833.0049057,47602.960436,13841.0,0.0
J1557_2023,"Injection, immune globulin, (gammaplex), intravenous, non-lyophilized (e.g., liquid), 500 mg",Gammaplex*,Immun Glob G(Igg)/Gly/Iga 0-50*,2023,12091947.62,220259.0,332.0,54.898767451,4385.907733,36421.528976,2757.0,0.0
J1558_2023,"Injection, immune globulin (xembify), 100 mg",Xembify,"Immune Globulin,gamma(Igg)klhw",2023,31475441.22,2342296.0,602.0,13.437858076,5544.3792884,52284.78608,5677.0,0.0
J1559_2023,"Injection, immune globulin (hizentra), 100 mg",Hizentra,Immun Glob G(Igg)/Pro/Iga 0-50,2023,294399331.17,23602224.0,4993.0,12.473372474,5374.9969176,58962.413613,54772.0,0.0
J1561_2023,"Injection, immune globulin, (gamunex-c/gammaked), non-lyophilized (e.g., liquid), 500 mg",Gammaked*,Immune Globul G/Gly/Iga Avg 46*,2023,463001994.63,9660777.0,13164.0,47.925958195,4221.6973761,35171.831862,109672.0,0.0
J1566_2023,"Injection, immune globulin, intravenous, lyophilized (e.g., powder), not otherwise specified, 500 mg",Carimune NF Nanofiltered*,Immun Globg(Igg)/Sucr/Iga Ov50*,2023,39784503.68,538368.0,861.0,73.898344032,5590.0665561,46207.321347,7117.0,0.0
J1568_2023,"Injection, immune globulin, (octagam), intravenous, non-lyophilized (e.g., liquid), 500 mg",Octagam,Immun Globg(Igg)/Malt/Iga Ov50,2023,199396662.57,4770021.0,8517.0,41.802051305,3124.9966707,23411.607675,63807.0,0.0
J1569_2023,"Injection, immune globulin, (gammagard liquid), non-lyophilized, (e.g., liquid), 500 mg",Gammagard Liquid,Immun Glob G(Igg)/Gly/Iga Ov50,2023,740159848.0,16547904.3,24856.0,44.728313301,3740.8638923,29777.914709,197858.0,0.0
J1570_2023,"Injection, ganciclovir sodium, 500 mg",Cytovene*,Ganciclovir Sodium*,2023,282950.75,7197.0,245.0,39.315096568,236.97717755,1154.9010204,1194.0,0.0
J1571_2023,"Injection, hepatitis b immune globulin (hepagam b), intramuscular, 0.5 ml",Hepagam B,Hepatitis B Immun Glob/Maltose,2023,83430.83,1259.0,16.0,66.267537728,1069.6260256,5214.426875,78.0,0.0
J1575_2023,"Injection, immune globulin/hyaluronidase, (hyqvia), 100 mg immuneglobulin",Hyqvia,"Igg/Hyaluronidase,recombinant",2023,69855872.38,4347226.0,1110.0,16.0690685,5935.5826646,62933.21836,11769.0,0.0
J1576_2023,"Injection, immune globulin (panzyga), intravenous, non-lyophilized (e.g., liquid), 500 mg",Panzyga,Immun Glob G(Igg)-Ifas/Glycine,2023,28038620.68,434522.0,856.0,64.527505351,5389.9693733,32755.397991,5202.0,0.0
J1580_2023,"Injection, garamycin, gentamicin, up to 80 mg",Gentamicin Sulfate*,Gentamicin Sulfate*,2023,227543.88,82822.5,38196.0,2.7473679254,3.9399490936,5.9572698712,57753.0,0.0
J1602_2023,"Injection, golimumab, 1 mg, for intravenous use",Simponi Aria,Golimumab,2023,364677329.01,27568776.8,32460.0,13.227911113,2373.5214457,11234.668177,153644.0,0.0
J1610_2023,"Injection, glucagon hydrochloride, per 1 mg",Glucagen*,Glucagon*,2023,5792254.62,31597.0,26881.0,183.31660031,202.56179822,215.47764666,28595.0,0.0
J1611_2023,"Injection, glucagon hydrochloride (fresenius kabi), not therapeutically equivalent to j1610, per 1 mg",Glucagon Emergency Kit*,Glucagon HCL*,2023,1308309.4,10602.0,9222.0,123.40213167,135.97062981,141.86829321,9622.0,0.0
J1626_2023,"Injection, granisetron hydrochloride, 100 mcg",Granisetron HCL*,Granisetron HCL*,2023,447895.32,1188324.5,17248.0,0.3769133095,3.7824204704,25.967956865,118415.0,0.0
J1627_2023,"Injection, granisetron, extended-release, 0.1 mg",Sustol,Granisetron,2023,6552161.74,1109231.0,2551.0,5.9069407004,583.71151359,2568.4679498,11225.0,0.0
J1630_2023,"Injection, haloperidol, up to 5 mg",Haldol*,Haloperidol Lactate*,2023,624.75,237.0,112.0,2.6360759494,2.9469339623,5.578125,212.0,1.0
J1631_2023,"Injection, haloperidol decanoate, per 50 mg",Haldol Decanoate 100*,Haloperidol Decanoate*,2023,53564.09,8084.0,704.0,6.6259388916,14.264737683,76.085355114,3755.0,1.0
J1640_2023,"Injection, hemin, 1 mg",Panhematin,Hemin,2023,9124313.05,308891.0,62.0,29.538941083,12133.395013,147166.33952,752.0,0.0
J1642_2023,"Injection, heparin sodium, (heparin lock flush), per 10 units",Heparin Flush*,"Heparin Sod,porcine/0.9 % NaCl*",2023,26918.29,613704.0,2593.0,0.0438620084,1.7790159276,10.381137678,15131.0,0.0
J1643_2023,"Injection, heparin sodium (pfizer), not therapeutically equivalent to j1644, per 1000 units",Heparin Sodium (J1643)*,"Heparin Sodium,porcine*",2023,2055.9,768.0,26.0,2.676953125,44.693478261,79.073076923,46.0,0.0
J1644_2023,"Injection, heparin sodium, per 1000 units",Heparin Sodium (J1644)*,"Heparin Sodium,porcine*",2023,174012.6,534023.5,6916.0,0.3258519522,5.7610528058,25.160873337,30205.0,0.0
J1645_2023,"Injection, dalteparin sodium, per 2500 iu",Fragmin,"Dalteparin Sodium,porcine",2023,17248.4,1180.0,28.0,14.617288136,69.55,616.01428571,248.0,0.0
J1650_2023,"Injection, enoxaparin sodium, 10 mg",Enoxaparin Sodium*,Enoxaparin Sodium*,2023,89598.13,26803.0,936.0,3.3428396075,44.598372325,95.724497863,2009.0,1.0
J1652_2023,"Injection, fondaparinux sodium, 0.5 mg",Arixtra*,Fondaparinux Sodium*,2023,2092.4,2052.0,29.0,1.0196881092,14.945714286,72.151724138,140.0,0.0
J1670_2023,"Injection, tetanus immune globulin, human, up to 250 units",Hypertet*,Tetanus Immune Globulin/PF*,2023,154778.71,539.0,532.0,287.1590167,290.93742481,290.93742481,532.0,1.0
J1720_2023,"Injection, hydrocortisone sodium succinate, up to 100 mg",Solu-Cortef*,HydrocortIsone Sod Succinate*,2023,441126.91,26194.0,8291.0,16.840761625,18.045690734,53.205513207,24445.0,0.0
J1740_2023,"Injection, ibandronate sodium, 1 mg",Boniva*,Ibandronate Sodium*,2023,267901.6,9194.0,1162.0,29.138742658,85.618919783,230.55215146,3129.0,0.0
J1743_2023,"Injection, idursulfase, 1 mg",Elaprase,Idursulfase,2023,3580993.09,6714.0,\N,533.36209264,20346.551648,\N,176.0,0.0
J1745_2023,"Injection, infliximab, excludes biosimilar, 10 mg",Infliximab*,Infliximab*,2023,389681976.65,11831066.8,38091.0,32.937179989,1759.9778543,10230.290007,221413.0,0.0
J1746_2023,"Injection, ibalizumab-uiyk, 10 mg",Trogarzo,Ibalizumab-Uiyk,2023,1631357.92,23366.0,27.0,69.817594796,6064.5275836,60420.663704,269.0,0.0
J1747_2023,"Injection, spesolimab-sbzo, 1 mg",Spevigo,Spesolimab-Sbzo,2023,1732342.98,29252.0,22.0,59.221351702,45587.973158,78742.862727,38.0,0.0
J1750_2023,"Injection, iron dextran, 50 mg",Infed,Iron Dextran Complex,2023,5195403.71,310972.0,12764.0,16.706982333,236.03669574,407.03570276,22011.0,0.0
J1756_2023,"Injection, iron sucrose, 1 mg",Venofer,Iron Sucrose Complex,2023,3631027.77,17551729.0,19076.0,0.2068757881,42.966166562,190.34534336,84509.0,0.0
J1786_2023,"Injection, imiglucerase, 10 units",Cerezyme,Imiglucerase,2023,45952004.44,1055142.0,140.0,43.550540534,19713.429618,328228.60314,2331.0,0.0
J1805_2023,"Injection, esmolol hydrochloride, 10 mg",Brevibloc*,Esmolol HCL*,2023,37.37,53.0,21.0,0.7050943396,1.7795238095,1.7795238095,21.0,1.0
J1811_2023,"Insulin (fiasp) for administration through dme (i.e., insulin pump) per 50 units",Fiasp,Insulin Aspart (Niacinamide),2023,711364.56,104860.0,480.0,6.7839458325,637.42344086,1482.0095,1116.0,0.0
J1813_2023,"Insulin (lyumjev) for administration through dme (i.e., insulin pump) per 50 units",Lyumjev,Insulin Lispro-Aabc,2023,650021.5,42220.0,206.0,15.396056371,1368.4663158,3155.4441748,475.0,0.0
J1817_2023,"Insulin for administration through dme (i.e., insulin pump) per 50 units",Fiasp Penfill*,Insulin Aspart (Niacinamide)*,2023,106195555.08,13854504.0,32705.0,7.665056438,738.06881341,3247.0739972,143883.0,0.0
J1823_2023,"Injection, inebilizumab-cdon, 1 mg",Uplizna,Inebilizumab-Cdon,2023,38276759.6,87287.0,158.0,438.51615475,80582.651789,242257.97215,475.0,0.0
J1836_2023,"Injection, metronidazole, 10 mg",Metro IV*,Metronidazole/Sodium Chloride*,2023,347.01,5143.0,77.0,0.0674722924,3.2736792453,4.5066233766,106.0,0.0
J1885_2023,"Injection, ketorolac tromethamine, per 15 mg",Ketorolac Tromethamine,Ketorolac Tromethamine,2023,896555.73,1629458.9,380298.0,0.5502168419,1.5002154052,2.3575084013,597618.0,0.0
J1920_2023,"Injection, labetalol hydrochloride, 5 mg",Labetalol HCL,Labetalol HCL,2023,131.0,486.0,72.0,0.2695473251,1.523255814,1.8194444444,86.0,0.0
J1930_2023,"Injection, lanreotide, 1 mg",Somatuline Depot,Lanreotide Acetate,2023,368405923.16,6683559.0,6804.0,55.121219572,6569.1753564,54145.491352,56081.0,0.0
J1931_2023,"Injection, laronidase, 0.1 mg",Aldurazyme,Laronidase,2023,1026704.26,28496.0,\N,36.029767687,10476.574082,\N,98.0,0.0
J1932_2023,"Injection, lanreotide, (cipla), 1 mg",Lanreotide Acetate,Lanreotide Acetate,2023,61439878.86,1139388.0,1838.0,53.923579027,6481.6836016,33427.572829,9479.0,0.0
J1940_2023,"Injection, furosemide, up to 20 mg",Furosemide,Furosemide,2023,37592.86,62402.5,18608.0,0.6024255438,1.1861939922,2.0202525795,31692.0,0.0
J1943_2023,"Injection, aripiprazole lauroxil, (aristada initio), 1 mg",Aristada Initio,"Aripiprazole Lauroxil,submicr.",2023,14326.94,4863.0,22.0,2.9461114538,304.82851064,651.22454545,47.0,0.0
J1944_2023,"Injection, aripiprazole lauroxil, (aristada), 1 mg",Aristada,Aripiprazole Lauroxil,2023,1424750.44,512010.0,205.0,2.7826613543,1509.2695339,6950.0021463,944.0,0.0
J1950_2023,"Injection, leuprolide acetate (for depot suspension), per 3.75 mg",Lupron Depot*,Leuprolide Acetate*,2023,10345854.8,7380.0,1108.0,1401.8773442,2692.8305049,9337.4140794,3842.0,0.0
J1952_2023,"Leuprolide injectable, camcevi, 1 mg",Camcevi,Leuprolide Mesylate,2023,27482607.76,336926.0,6318.0,81.568676089,3413.5644963,4349.8904337,8051.0,0.0
J1953_2023,"Injection, levetiracetam, 10 mg",Keppra*,Levetiracetam*,2023,2832.29,11466.0,130.0,0.2470163963,8.795931677,21.786846154,322.0,0.0
J1954_2023,"Injection, leuprolide acetate for depot suspension (cipla), 7.5 mg",Leuprolide Depot,Leuprolide Acetate,2023,1043153.22,2743.0,624.0,380.29647102,1136.3324837,1671.7199038,918.0,0.0
J1955_2023,"Injection, levocarnitine, per 1 gm",Carnitor,Levocarnitine,2023,5607416.33,187560.0,2940.0,29.896653498,139.20747573,1907.284466,40281.0,0.0
J1956_2023,"Injection, levofloxacin, 250 mg",Levofloxacin*,Levofloxacin*,2023,7782.31,7376.0,990.0,1.0550854121,2.4737158296,7.8609191919,3146.0,0.0
J2001_2023,"Injection, lidocaine hcl for intravenous infusion, 10 mg",Lidocaine HCL In 5% Dextrose,Lidocaine HCL/Dextrose 5 %/PF,2023,11934.28,265444.8,36242.0,0.0449595547,0.1765008282,0.3292941891,67616.0,0.0
J2010_2023,"Injection, lincomycin hcl, up to 300 mg",Lincocin*,Lincomycin HCL*,2023,258595.91,25892.0,12242.0,9.9874830063,14.59097839,21.123665251,17723.0,0.0
J2020_2023,"Injection, linezolid, 200 mg",Linezolid-0.9% NaCl*,Linezolid In 0.9% Sodium Chlor*,2023,10518.79,1492.0,33.0,7.0501273458,30.846891496,318.75121212,341.0,1.0
J2060_2023,"Injection, lorazepam, 2 mg",Ativan*,Lorazepam*,2023,17316.12,13460.5,4664.0,1.2864395825,1.343167856,3.7127186964,12892.0,0.0
J2150_2023,"Injection, mannitol, 25% in 50 ml",Mannitol,Mannitol,2023,29526.96,6731.0,1440.0,4.386712227,5.9868126521,20.504833333,4932.0,0.0
J2175_2023,"Injection, meperidine hydrochloride, per 100 mg",Demerol*,Meperidine HCL*,2023,55224.45,7524.8,4189.0,7.3389923985,7.6721936649,13.183206016,7198.0,0.0
J2182_2023,"Injection, mepolizumab, 1 mg",Nucala,Mepolizumab,2023,255126934.38,8791559.0,8872.0,29.019532756,3265.1232371,28756.417311,78137.0,0.0
J2185_2023,"Injection, meropenem, 100 mg",Meropenem*,Meropenem*,2023,161358.03,272896.2,1024.0,0.5912798712,13.077075128,157.57620117,12339.0,0.0
J2248_2023,"Injection, micafungin sodium, 1 mg",Micafungin*,Micafungin Sodium*,2023,329891.57,395552.0,257.0,0.8340030388,95.510008686,1283.624786,3454.0,0.0
J2250_2023,"Injection, midazolam hydrochloride, per 1 mg",Midazolam HCL*,Midazolam HCL*,2023,49791.17,296863.1,68833.0,0.1677243484,0.433181403,0.7233619049,114943.0,0.0
J2251_2023,"Injection, midazolam hydrochloride (wg critical care) not therapeutically equivalent to j2250, per 1 mg",Midazolam HCL-0.9% NaCl,Midazolam HCL In 0.9 % NaCl/PF,2023,11.14,37.0,17.0,0.3010810811,0.5863157895,0.6552941176,19.0,1.0
J2260_2023,"Injection, milrinone lactate, 5 mg",Milrinone In 5% Dextrose*,Milrinone Lactate/D5W*,2023,4119679.33,2192340.0,1949.0,1.8791242827,104.16909401,2113.7400359,39548.0,0.0
J2270_2023,"Injection, morphine sulfate, up to 10 mg",Morphine Sulfate (J2270)*,Morphine Sulfate*,2023,45420.08,12349.0,3441.0,3.678037088,7.5611919427,13.199674513,6007.0,0.0
J2272_2023,"Injection, morphine sulfate (fresenius kabi) not therapeutically equivalent to j2270, up to 10 mg",Morphine Sulfate (J2272),Morphine Sulfate,2023,1417.21,207.0,47.0,6.8464251208,11.33768,30.153404255,125.0,0.0
J2274_2023,"Injection, morphine sulfate, preservative-free for epidural or intrathecal use, 10 mg",Duramorph*,Morphine Sulfate/PF*,2023,2159858.1,179864.5,1384.0,12.008251211,473.65309211,1560.5911127,4560.0,0.0
J2278_2023,"Injection, ziconotide, 1 microgram",Prialt,Ziconotide Acetate,2023,3671203.03,411695.0,314.0,8.9172883567,3380.4816114,11691.729395,1086.0,0.0
J2280_2023,"Injection, moxifloxacin, 100 mg",Avelox IV*,Moxifloxacin-Sod.Chloride(Iso)*,2023,28762.56,2920.0,1756.0,9.8501917808,10.07798178,16.379589977,2854.0,0.0
J2300_2023,"Injection, nalbuphine hydrochloride, per 10 mg",Nalbuphine HCL,Nalbuphine HCL,2023,11862.56,4399.0,603.0,2.6966492385,3.9660849214,19.672570481,2991.0,0.0
J2305_2023,"Injection, nitroglycerin, 5 mg",Nitroglycerin*,Nitroglycerin*,2023,927.13,729.0,163.0,1.2717832647,5.066284153,5.6879141104,183.0,0.0
J2310_2023,"Injection, naloxone hydrochloride, per 1 mg",Naloxone HCL*,Naloxone HCL*,2023,1630.57,168.0,129.0,9.7057738095,12.542846154,12.640077519,130.0,0.0
J2315_2023,"Injection, naltrexone, depot form, 1 mg",Vivitrol,Naltrexone Microspheres,2023,2324438.02,671963.0,546.0,3.4591756094,1162.8004102,4257.2124908,1999.0,0.0
J2323_2023,"Injection, natalizumab, 1 mg",Tysabri,Natalizumab,2023,184186605.31,7827200.0,3162.0,23.531608405,6977.2939355,58250.033305,26398.0,0.0
J2327_2023,"Injection, risankizumab-rzaa, intravenous, 1 mg",Skyrizi*,Risankizumab-Rzaa*,2023,41263285.68,2740645.0,1978.0,15.056049098,8516.674031,20861.115106,4845.0,0.0
J2329_2023,"Injection, ublituximab-xiiy, 1mg",Briumvi,Ublituximab-Xiiy,2023,4963901.36,75662.0,147.0,65.606266818,19935.346827,33768.036463,249.0,0.0
J2350_2023,"Injection, ocrelizumab, 1 mg",Ocrevus,Ocrelizumab,2023,697178191.24,12001443.0,12154.0,58.091197137,31919.155354,57362.036469,21842.0,0.0
J2353_2023,"Injection, octreotide, depot form for intramuscular injection, 1 mg",Sandostatin Lar Depot,"Octreotide Acetate,mi-Spheres",2023,446769581.16,2210951.0,8966.0,202.07122689,5849.9133342,49829.308628,76372.0,0.0
J2354_2023,"Injection, octreotide, non-depot form for subcutaneous or intravenous injection, 25 mcg",Octreotide Acetate*,Octreotide Acetate*,2023,52845.68,42713.0,16.0,1.2372270737,1288.9190244,3302.855,41.0,0.0
J2356_2023,"Injection, tezepelumab-ekko, 1 mg",Tezspire,Tezepelumab-Ekko,2023,138128728.48,7733031.0,5522.0,17.862171829,3677.6465955,25014.25724,37559.0,0.0
J2357_2023,"Injection, omalizumab, 5 mg",Xolair,Omalizumab,2023,419776545.2,11158845.0,17787.0,37.61827906,2246.9932886,23600.18807,186817.0,0.0
J2360_2023,"Injection, orphenadrine citrate, up to 60 mg",Orphenadrine Citrate,Orphenadrine Citrate,2023,47118.93,7094.0,4518.0,6.6420820412,7.2691962357,10.429156707,6482.0,1.0
J2401_2023,"Injection, chloroprocaine hydrochloride, per 1 mg",Chloroprocaine HCL*,Chloroprocaine HCL/PF*,2023,90.31,2394.0,91.0,0.0377234754,0.7992035398,0.9924175824,113.0,0.0
J2405_2023,"Injection, ondansetron hydrochloride, per 1 mg",Ondansetron HCL (J2405)*,Ondansetron HCL*,2023,212835.86,2081570.5,57040.0,0.1022477307,0.9299787207,3.7313439691,228861.0,0.0
J2406_2023,"Injection, oritavancin (kimyrsa), 10 mg",Kimyrsa,Oritavancin Diphosphate,2023,8393711.17,205967.0,1177.0,40.752699073,4788.1980434,7131.4453441,1753.0,0.0
J2407_2023,"Injection, oritavancin (orbactiv), 10 mg",Orbactiv,Oritavancin Diphosphate,2023,1767868.65,67216.0,363.0,26.30130698,3112.4448063,4870.1615702,568.0,0.0
J2426_2023,"Injection, paliperidone palmitate extended release (invega sustenna), 1 mg",Invega Hafyera (J2426)*,Paliperidone Palmitate*,2023,19775328.01,1584147.1,2007.0,12.483264976,1990.2705324,9853.1778824,9936.0,0.0
J2427_2023,"Injection, paliperidone palmitate extended release (invega hafyera, or invega trinza), 1 mg",Invega Hafyera (J2427)*,Paliperidone Palmitate*,2023,1544001.8,134385.0,141.0,11.489390929,6353.9168724,10950.367376,243.0,0.0
J2430_2023,"Injection, pamidronate disodium, per 30 mg",Pamidronate Disodium,Pamidronate Disodium,2023,33279.44,3253.0,442.0,10.230384261,24.434243759,75.292850679,1362.0,0.0
J2469_2023,"Injection, palonosetron hcl, 25 mcg",Aloxi*,Palonosetron HCL*,2023,2955467.57,2859538.0,49284.0,1.0335472269,10.295823344,59.968094513,287055.0,0.0
